# Input data: win01.03.grad win02.04.grad win03.07.grad win04.07.grad win05.02.grad win06-top.03.grad win06.03.grad win07.03.grad win08.04.grad win09.04.grad win10.04.grad win11.02.grad
-39.90 -0.051826 0.013217
-39.80 -0.062945 0.000939
-39.70 -0.056267 0.003361
-39.60 -0.025557 0.000487
-39.50 -0.002879 0.006719
-39.40 -0.021982 0.001756
-39.30 -0.004910 0.001363
-39.20 0.008132 0.013760
-39.10 0.003541 0.008688
-39.00 -0.008624 0.000419
-38.90 0.001064 0.002431
-38.80 0.009932 0.015576
-38.70 0.005947 0.027862
-38.60 -0.015961 0.012956
-38.50 -0.008549 0.001940
-38.40 0.023579 0.006902
-38.30 0.010913 0.012554
-38.20 0.004986 0.016108
-38.10 0.022432 0.021434
-38.00 0.021152 0.002493
-37.90 0.007682 0.006278
-37.80 0.003642 0.001702
-37.70 0.008437 0.021475
-37.60 0.032291 0.032781
-37.50 0.014193 0.005182
-37.40 0.006221 0.002473
-37.30 0.019958 0.014297
-37.20 0.002545 0.005782
-37.10 0.000250 0.007417
-37.00 -0.001038 0.009043
-36.90 -0.001060 0.003693
-36.80 -0.017950 0.011960
-36.70 -0.018011 0.000811
-36.60 -0.015182 0.001631
-36.50 -0.013864 0.006284
-36.40 0.004362 0.023394
-36.30 0.000048 0.038597
-36.20 0.002977 0.022354
-36.10 0.010073 0.016714
-36.00 0.019846 0.026395
-35.90 0.027751 0.002136
-35.80 0.000762 0.000177
-35.70 -0.002519 0.000737
-35.60 0.024122 0.007037
-35.50 0.009523 0.001245
-35.40 -0.010712 0.004041
-35.30 -0.002923 0.011502
-35.20 0.003760 0.001791
-35.10 0.011998 0.025280
-35.00 0.020639 0.037063
-34.90 0.023546 0.031871
-34.80 0.019509 0.010601
-34.70 0.010704 0.009542
-34.60 0.004449 0.020632
-34.50 -0.006734 0.021721
-34.40 -0.010150 0.000506
-34.30 -0.009915 0.007075
-34.20 0.008503 0.001817
-34.10 0.021623 0.022958
-34.00 0.005091 0.027083
-33.90 -0.005482 0.018821
-33.80 -0.001271 0.020590
-33.70 0.010007 0.006426
-33.60 0.007977 0.007513
-33.50 0.006408 0.014257
-33.40 0.013149 0.016432
-33.30 0.021151 0.013521
-33.20 0.013896 0.000427
-33.10 -0.001528 0.005082
-33.00 0.006095 0.006580
-32.90 0.005745 0.013219
-32.80 -0.009861 0.006915
-32.70 -0.011188 0.010076
-32.60 0.005599 0.017425
-32.50 0.014412 0.016540
-32.40 0.004275 0.009940
-32.30 0.001072 0.016018
-32.20 -0.004204 0.017055
-32.10 -0.009854 0.005139
-32.00 -0.004951 0.013384
-31.90 -0.012766 0.018233
-31.80 -0.003222 0.014827
-31.70 -0.004663 0.028246
-31.60 -0.015611 0.027087
-31.50 -0.008702 0.029482
-31.40 -0.010984 0.038627
-31.30 -0.012327 0.039907
-31.20 -0.022924 0.036982
-31.10 -0.038210 0.032222
-31.00 -0.044454 0.033916
-30.90 -0.044254 0.034979
-30.80 -0.033177 0.025217
-30.70 -0.029852 0.035929
-30.60 -0.031084 0.045430
-30.50 -0.041763 0.046106
-30.40 -0.056686 0.063669
-30.30 -0.051335 0.060372
-30.20 -0.059219 0.059164
-30.10 -0.070021 0.077271
-30.00 -0.077818 0.088219
-29.90 -0.080244 0.089168
-29.80 -0.080717 0.094252
-29.70 -0.085608 0.106908
-29.60 -0.077702 0.099524
-29.50 -0.103849 0.100849
-29.40 -0.126741 0.119015
-29.30 -0.118840 0.129177
-29.20 -0.137036 0.140894
-29.10 -0.152770 0.135459
-29.00 -0.164734 0.113508
-28.90 -0.181546 0.129267
-28.80 -0.200595 0.164725
-28.70 -0.218310 0.166469
-28.60 -0.237749 0.146288
-28.50 -0.252465 0.156149
-28.40 -0.281134 0.171642
-28.30 -0.313267 0.178565
-28.20 -0.325862 0.188446
-28.10 -0.346410 0.185301
-28.00 -0.364673 0.187519
-27.90 -0.382673 0.199835
-27.80 -0.398938 0.231129
-27.70 -0.420178 0.239585
-27.60 -0.432859 0.226305
-27.50 -0.452642 0.247121
-27.40 -0.475444 0.268664
-27.30 -0.467010 0.263967
-27.20 -0.479329 0.254902
-27.10 -0.511012 0.251425
-27.00 -0.526205 0.257839
-26.90 -0.565945 0.270760
-26.80 -0.606905 0.285739
-26.70 -0.615938 0.297954
-26.60 -0.658306 0.301799
-26.50 -0.705438 0.299397
-26.40 -0.710145 0.310340
-26.30 -0.722296 0.330599
-26.20 -0.752935 0.338154
-26.10 -0.784944 0.335660
-26.00 -0.804708 0.322997
-25.90 -0.817229 0.323221
-25.80 -0.839602 0.335315
-25.70 -0.872798 0.329743
-25.60 -0.891109 0.333534
-25.50 -0.913276 0.347913
-25.40 -0.939849 0.352105
-25.30 -0.960447 0.358687
-25.20 -0.985205 0.352031
-25.10 -1.010510 0.330556
-25.00 -1.037776 0.325903
-24.90 -1.061823 0.319599
-24.80 -1.084482 0.307612
-24.70 -1.102532 0.309925
-24.60 -1.127776 0.312143
-24.50 -1.160718 0.299879
-24.40 -1.189496 0.291162
-24.30 -1.215664 0.290951
-24.20 -1.230467 0.288833
-24.10 -1.237591 0.289808
-24.00 -1.260452 0.291842
-23.90 -1.295291 0.275259
-23.80 -1.309968 0.274623
-23.70 -1.314359 0.282340
-23.60 -1.339612 0.273844
-23.50 -1.355902 0.275941
-23.40 -1.355802 0.278208
-23.30 -1.359259 0.275832
-23.20 -1.373352 0.273010
-23.10 -1.389008 0.261427
-23.00 -1.391213 0.255002
-22.90 -1.406284 0.256680
-22.80 -1.435568 0.248948
-22.70 -1.460499 0.250188
-22.60 -1.480131 0.253951
-22.50 -1.479035 0.258348
-22.40 -1.489877 0.267124
-22.30 -1.524905 0.271404
-22.20 -1.558352 0.272037
-22.10 -1.576340 0.260011
-22.00 -1.598171 0.257012
-21.90 -1.624254 0.250611
-21.80 -1.630275 0.228875
-21.70 -1.632577 0.222058
-21.60 -1.648126 0.204455
-21.50 -1.670632 0.184842
-21.40 -1.709119 0.176785
-21.30 -1.741923 0.177335
-21.20 -1.755164 0.172702
-21.10 -1.783858 0.157013
-21.00 -1.814045 0.126569
-20.90 -1.834079 0.097606
-20.80 -1.853478 0.094462
-20.70 -1.882724 0.092813
-20.60 -1.907311 0.071751
-20.50 -1.936476 0.054232
-20.40 -1.979570 0.049388
-20.30 -2.018229 0.039890
-20.20 -2.035968 0.031367
-20.10 -2.068968 0.025120
-20.00 -2.116320 0.015023
-19.90 -2.140860 0.009791
-19.80 -2.160416 0.003423
-19.70 -2.180713 0.004890
-19.60 -2.222008 0.006227
-19.50 -2.256605 0.011426
-19.40 -2.272845 0.013197
-19.30 -2.294900 0.017240
-19.20 -2.313570 0.021030
-19.10 -2.342278 0.028460
-19.00 -2.378709 0.035415
-18.90 -2.411067 0.037105
-18.80 -2.435265 0.032614
-18.70 -2.451979 0.036468
-18.60 -2.483740 0.042958
-18.50 -2.513089 0.031812
-18.40 -2.534305 0.035386
-18.30 -2.545551 0.050781
-18.20 -2.557244 0.048603
-18.10 -2.581475 0.038826
-18.00 -2.597423 0.037450
-17.90 -2.630325 0.041240
-17.80 -2.652914 0.039656
-17.70 -2.671417 0.029341
-17.60 -2.701146 0.009163
-17.50 -2.725823 0.001852
-17.40 -2.742370 0.007975
-17.30 -2.752099 0.006719
-17.20 -2.770043 0.001606
-17.10 -2.783789 0.002458
-17.00 -2.796326 0.007592
-16.90 -2.814560 0.006932
-16.80 -2.826226 0.000821
-16.70 -2.823724 0.005274
-16.60 -2.834436 0.009290
-16.50 -2.837584 0.023626
-16.40 -2.826334 0.032826
-16.30 -2.840349 0.023158
-16.20 -2.860608 0.016764
-16.10 -2.851875 0.011534
-16.00 -2.839905 0.006978
-15.90 -2.851875 0.010285
-15.80 -2.856587 0.010063
-15.70 -2.854351 0.006697
-15.60 -2.864238 0.005885
-15.50 -2.864442 0.020146
-15.40 -2.846377 0.025753
-15.30 -2.840426 0.007296
-15.20 -2.831075 0.008977
-15.10 -2.810075 0.030129
-15.00 -2.790733 0.027832
-14.90 -2.777274 0.026505
-14.80 -2.769082 0.045820
-14.70 -2.764456 0.043203
-14.60 -2.751095 0.048016
-14.50 -2.717119 0.064219
-14.40 -2.700477 0.049972
-14.30 -2.690645 0.060363
-14.20 -2.664730 0.077118
-14.10 -2.660032 0.072880
-14.00 -2.659036 0.085039
-13.90 -2.632690 0.091012
-13.80 -2.608519 0.090419
-13.70 -2.600098 0.082001
-13.60 -2.587238 0.073007
-13.50 -2.575840 0.071939
-13.40 -2.572565 0.061987
-13.30 -2.551003 0.059987
-13.20 -2.535445 0.057692
-13.10 -2.530795 0.059232
-13.00 -2.514096 0.052154
-12.90 -2.485658 0.042733
-12.80 -2.477256 0.038917
-12.70 -2.476806 0.020162
-12.60 -2.445055 0.009098
-12.50 -2.421044 0.005242
-12.40 -2.407391 0.002246
-12.30 -2.398981 0.008561
-12.20 -2.392020 0.014851
-12.10 -2.367722 0.027370
-12.00 -2.339056 0.048323
-11.90 -2.321562 0.056607
-11.80 -2.304677 0.047608
-11.70 -2.286725 0.050006
-11.60 -2.265715 0.058917
-11.50 -2.241355 0.062151
-11.40 -2.212911 0.058409
-11.30 -2.174207 0.046836
-11.20 -2.139269 0.039761
-11.10 -2.110989 0.044137
-11.00 -2.077604 0.043889
-10.90 -2.027268 0.042825
-10.80 -1.974081 0.034090
-10.70 -1.937704 0.008837
-10.60 -1.897414 0.008975
-10.50 -1.846784 0.011601
-10.40 -1.799510 0.006543
-10.30 -1.748171 0.017759
-10.20 -1.690890 0.030179
-10.10 -1.633362 0.043215
-10.00 -1.589250 0.056009
-9.90 -1.531062 0.068777
-9.80 -1.485572 0.068945
-9.70 -1.447280 0.065768
-9.60 -1.375141 0.073142
-9.50 -1.309073 0.074492
-9.40 -1.245670 0.095452
-9.30 -1.191429 0.114301
-9.20 -1.145837 0.115340
-9.10 -1.077808 0.135318
-9.00 -1.021927 0.162121
-8.90 -0.976849 0.165198
-8.80 -0.923906 0.172322
-8.70 -0.860716 0.188037
-8.60 -0.794885 0.199947
-8.50 -0.736747 0.189426
-8.40 -0.667013 0.186794
-8.30 -0.587223 0.201485
-8.20 -0.507474 0.214645
-8.10 -0.428751 0.227479
-8.00 -0.340492 0.242793
-7.90 -0.259898 0.236364
-7.80 -0.181632 0.231309
-7.70 -0.077899 0.230374
-7.60 -0.008686 0.212766
-7.50 0.053652 0.215443
-7.40 0.152291 0.228401
-7.30 0.267007 0.244795
-7.20 0.401150 0.250035
-7.10 0.520620 0.239992
-7.00 0.610911 0.249656
-6.90 0.689242 0.287487
-6.80 0.795319 0.298339
-6.70 0.904203 0.287774
-6.60 1.005904 0.294338
-6.50 1.101937 0.302223
-6.40 1.200650 0.298217
-6.30 1.310232 0.294949
-6.20 1.430125 0.279952
-6.10 1.551494 0.267346
-6.00 1.648698 0.242041
-5.90 1.748186 0.210620
-5.80 1.851313 0.213911
-5.70 1.923944 0.208415
-5.60 1.982752 0.200965
-5.50 2.065969 0.199494
-5.40 2.150891 0.181208
-5.30 2.244205 0.180403
-5.20 2.342296 0.180839
-5.10 2.431639 0.156594
-5.00 2.528875 0.138029
-4.90 2.643565 0.136085
-4.80 2.745548 0.141564
-4.70 2.828312 0.144616
-4.60 2.913875 0.139896
-4.50 3.018330 0.136367
-4.40 3.131157 0.131172
-4.30 3.241599 0.124364
-4.20 3.335769 0.141621
-4.10 3.438833 0.146034
-4.00 3.560111 0.154714
-3.90 3.661792 0.169661
-3.80 3.762823 0.152793
-3.70 3.871567 0.153227
-3.60 3.999757 0.164612
-3.50 4.118171 0.155162
-3.40 4.236971 0.134512
-3.30 4.354919 0.143274
-3.20 4.457073 0.163170
-3.10 4.571124 0.140504
-3.00 4.691227 0.118325
-2.90 4.807664 0.104659
-2.80 4.929126 0.075125
-2.70 5.047333 0.065842
-2.60 5.171701 0.049360
-2.50 5.305724 0.020678
-2.40 5.429373 0.019901
-2.30 5.555060 0.042852
-2.20 5.689040 0.047488
-2.10 5.801681 0.052889
-2.00 5.913551 0.071815
-1.90 6.024018 0.071770
-1.80 6.118319 0.078249
-1.70 6.252595 0.104783
-1.60 6.392586 0.102083
-1.50 6.507299 0.091233
-1.40 6.614884 0.102529
-1.30 6.731107 0.115649
-1.20 6.845961 0.130559
-1.10 6.954718 0.128113
-1.00 7.066192 0.113390
-0.90 7.190696 0.087719
-0.80 7.322595 0.098071
-0.70 7.439053 0.116049
-0.60 7.554175 0.114448
-0.50 7.679550 0.122432
-0.40 7.795138 0.105004
-0.30 7.883284 0.075037
-0.20 7.961614 0.049422
-0.10 8.018333 0.016783
0.00 8.036831 0.000000
0.10 8.018333 0.016783
0.20 7.961614 0.049422
0.30 7.883284 0.075037
0.40 7.795138 0.105004
0.50 7.679550 0.122432
0.60 7.554175 0.114448
0.70 7.439053 0.116049
0.80 7.322595 0.098071
0.90 7.190696 0.087719
1.00 7.066192 0.113390
1.10 6.954718 0.128113
1.20 6.845961 0.130559
1.30 6.731107 0.115649
1.40 6.614884 0.102529
1.50 6.507299 0.091233
1.60 6.392586 0.102083
1.70 6.252595 0.104783
1.80 6.118319 0.078249
1.90 6.024018 0.071770
2.00 5.913551 0.071815
2.10 5.801681 0.052889
2.20 5.689040 0.047488
2.30 5.555060 0.042852
2.40 5.429373 0.019901
2.50 5.305724 0.020678
2.60 5.171701 0.049360
2.70 5.047333 0.065842
2.80 4.929126 0.075125
2.90 4.807664 0.104659
3.00 4.691227 0.118325
3.10 4.571124 0.140504
3.20 4.457073 0.163170
3.30 4.354919 0.143274
